Order_ID,Order_Date,Customer_City,Product_Category,Product_Item,Quantity,Unit_Price,Unit_Cost,Shipping_Cost,Courier_Partner,Transit_Days,Order_Status
GLM-18230,2026-04-20,Mumbai,Planters & Pots,Terracotta Clay Pot Set,1,500,200,133,Bluedart,3,Delivered
GLM-18231,2026-01-26,Bengaluru,Organic Fertilizers,Liquid Seaweed Extract,1,300,110,126,Shadowfax,5,Delivered
GLM-18232,2026-02-06,Kochi,Gardening Tools,Premium Pruning Shears,1,650,260,68,Bluedart,1,Returned
GLM-18233,2026-03-14,Kolkata,Live Plants,Bonsai Tree,1,1200,450,55,Shadowfax,6,Delivered
GLM-18234,2026-05-23,Bengaluru,Live Plants,Money Plant,1,250,80,53,Delhivery,2,Delivered
GLM-18235,2026-03-05,Kochi,Organic Fertilizers,Vermicompost 5kg,2,400,150,133,Bluedart,1,Delivered
GLM-18236,2026-04-09,Hyderabad,Planters & Pots,Self-Watering Plastic Pot,1,220,90,113,Shadowfax,6,Delivered
GLM-18237,2026-05-25,Delhi NCR,Live Plants,Succulent Trio,1,450,150,69,Shadowfax,8,Delivered
GLM-18238,2026-02-24,Delhi NCR,Gardening Tools,Ergonomic Hand Trowel,1,180,70,79,Delhivery,3,Delivered
GLM-18239,2026-01-15,Kolkata,Planters & Pots,Ceramic Mandala Pot,1,800,320,98,Bluedart,2,Delivered
GLM-18240,2026-01-11,Kochi,Planters & Pots,Ceramic Mandala Pot,1,800,320,121,Bluedart,2,Delivered
GLM-18241,2026-01-03,Mumbai,Organic Fertilizers,Vermicompost 5kg,1,400,150,143,Shadowfax,6,Delivered
GLM-18242,2026-05-13,Delhi NCR,Organic Fertilizers,Vermicompost 5kg,1,400,150,157,Shadowfax,6,Delivered
GLM-18243,2026-02-27,Mumbai,Planters & Pots,Self-Watering Plastic Pot,2,220,90,132,Shadowfax,7,Delivered
GLM-18244,2026-05-04,Pune,Gardening Tools,Premium Pruning Shears,4,650,260,70,Bluedart,3,Delivered
GLM-18245,2026-04-14,Kolkata,Planters & Pots,Ceramic Mandala Pot,1,800,320,115,Delhivery,3,Delivered
GLM-18246,2026-05-02,Delhi NCR,Live Plants,Indoor Fern,1,350,120,76,Bluedart,3,Delivered
GLM-18247,2026-05-28,Hyderabad,Planters & Pots,Self-Watering Plastic Pot,1,220,90,111,Bluedart,1,Delivered
GLM-18248,2026-05-04,Delhi NCR,Organic Fertilizers,Vermicompost 5kg,1,400,150,179,Delhivery,5,Delivered
GLM-18249,2026-05-19,Pune,Gardening Tools,Premium Pruning Shears,1,650,260,54,Delhivery,3,Delivered
GLM-18250,2026-04-12,Hyderabad,Gardening Tools,Premium Pruning Shears,1,650,260,80,Delhivery,5,Delivered
GLM-18251,2026-03-17,Chennai,Gardening Tools,Premium Pruning Shears,1,650,260,40,Bluedart,2,Delivered
GLM-18252,2026-05-19,Bengaluru,Organic Fertilizers,Vermicompost 5kg,1,400,150,166,Shadowfax,7,Delivered
GLM-18253,2026-05-15,Mumbai,Planters & Pots,Terracotta Clay Pot Set,3,500,200,135,Delhivery,3,Delivered
GLM-18254,2026-02-28,Mumbai,Organic Fertilizers,Neem Cake Powder 2kg,1,250,90,168,Delhivery,2,Delivered
GLM-18255,2026-02-19,Bengaluru,Planters & Pots,Ceramic Mandala Pot,3,800,320,101,Delhivery,5,Delivered
GLM-18256,2026-05-01,Kolkata,Live Plants,Indoor Fern,3,350,120,47,Bluedart,1,Delivered
GLM-18257,2026-03-28,Pune,Planters & Pots,Ceramic Mandala Pot,1,800,320,112,Shadowfax,8,Delivered
GLM-18258,2026-05-15,Kochi,Planters & Pots,Terracotta Clay Pot Set,1,500,200,122,Shadowfax,7,Delivered
GLM-18259,2026-05-16,Pune,Organic Fertilizers,Neem Cake Powder 2kg,1,250,90,148,Shadowfax,4,Delivered
GLM-18260,2026-03-23,Bengaluru,Planters & Pots,Ceramic Mandala Pot,1,800,320,94,Delhivery,5,Delivered
GLM-18261,2026-05-17,Bengaluru,Planters & Pots,Self-Watering Plastic Pot,1,220,90,104,Shadowfax,6,Delivered
GLM-18262,2026-01-22,Mumbai,Gardening Tools,Premium Pruning Shears,1,650,260,68,Delhivery,3,Delivered
GLM-18263,2026-03-06,Kochi,Planters & Pots,Self-Watering Plastic Pot,1,220,90,94,Delhivery,4,Delivered
GLM-18264,2026-01-16,Kolkata,Live Plants,Indoor Fern,1,350,120,70,Shadowfax,6,Delivered
GLM-18265,2026-04-19,Chennai,Gardening Tools,Watering Can 5L,2,350,140,78,Shadowfax,8,Delivered
GLM-18266,2026-01-17,Kochi,Organic Fertilizers,Neem Cake Powder 2kg,1,250,90,161,Shadowfax,4,Delivered
GLM-18267,2026-01-31,Chennai,Planters & Pots,Ceramic Mandala Pot,1,800,320,133,Bluedart,3,Delivered
GLM-18268,2026-03-02,Mumbai,Planters & Pots,Terracotta Clay Pot Set,1,500,200,98,Bluedart,1,Delivered
GLM-18269,2026-03-20,Kolkata,Live Plants,Succulent Trio,1,450,150,52,Shadowfax,6,Returned
GLM-18270,2026-01-14,Kolkata,Gardening Tools,Ergonomic Hand Trowel,1,180,70,52,Shadowfax,4,Delivered
GLM-18271,2026-03-31,Delhi NCR,Live Plants,Succulent Trio,3,450,150,52,Shadowfax,4,Delivered
GLM-18272,2026-05-29,Delhi NCR,Organic Fertilizers,Neem Cake Powder 2kg,1,250,90,133,Shadowfax,4,Delivered
GLM-18273,2026-01-14,Kolkata,Organic Fertilizers,Liquid Seaweed Extract,1,300,110,129,Shadowfax,7,Delivered
GLM-18274,2026-03-12,Kochi,Live Plants,Indoor Fern,1,350,120,74,Delhivery,5,Delivered
GLM-18275,2026-02-01,Delhi NCR,Organic Fertilizers,Vermicompost 5kg,2,400,150,121,Bluedart,3,Delivered
GLM-18276,2026-02-20,Bengaluru,Organic Fertilizers,Liquid Seaweed Extract,2,300,110,163,Delhivery,5,Delivered
GLM-18277,2026-01-21,Mumbai,Gardening Tools,Premium Pruning Shears,2,650,260,43,Shadowfax,4,Delivered
GLM-18278,2026-05-11,Bengaluru,Gardening Tools,Premium Pruning Shears,1,650,260,71,Delhivery,2,Delivered
GLM-18279,2026-05-20,Mumbai,Organic Fertilizers,Liquid Seaweed Extract,3,300,110,134,Shadowfax,5,Delivered
GLM-18280,2026-03-12,Chennai,Gardening Tools,Premium Pruning Shears,1,650,260,45,Shadowfax,5,Delivered
GLM-18281,2026-05-03,Kolkata,Live Plants,Money Plant,1,250,80,50,Bluedart,3,Delivered
GLM-18282,2026-05-02,Kochi,Gardening Tools,Watering Can 5L,1,350,140,49,Delhivery,2,Delivered
GLM-18283,2026-01-18,Hyderabad,Live Plants,Money Plant,1,250,80,44,Delhivery,2,Delivered
GLM-18284,2026-03-14,Delhi NCR,Live Plants,Bonsai Tree,1,1200,450,44,Bluedart,1,Delivered
GLM-18285,2026-01-12,Kochi,Gardening Tools,Ergonomic Hand Trowel,1,180,70,76,Shadowfax,5,Delivered
GLM-18286,2026-03-07,Mumbai,Organic Fertilizers,Neem Cake Powder 2kg,1,250,90,158,Bluedart,2,Delivered
GLM-18287,2026-03-20,Kochi,Gardening Tools,Premium Pruning Shears,2,650,260,72,Bluedart,3,Delivered
GLM-18288,2026-05-01,Pune,Organic Fertilizers,Liquid Seaweed Extract,1,300,110,148,Shadowfax,5,Delivered
GLM-18289,2026-04-23,Bengaluru,Gardening Tools,Premium Pruning Shears,2,650,260,44,Bluedart,2,Delivered
GLM-18290,2026-05-08,Bengaluru,Live Plants,Indoor Fern,2,350,120,47,Delhivery,2,Delivered
GLM-18291,2026-04-06,Chennai,Gardening Tools,Premium Pruning Shears,1,650,260,40,Shadowfax,8,Delivered
GLM-18292,2026-05-10,Kolkata,Live Plants,Indoor Fern,1,350,120,75,Bluedart,2,Delivered
GLM-18293,2026-05-14,Bengaluru,Gardening Tools,Premium Pruning Shears,1,650,260,64,Bluedart,1,Delivered
GLM-18294,2026-02-01,Bengaluru,Live Plants,Money Plant,1,250,80,76,Bluedart,3,Delivered
GLM-18295,2026-04-10,Kolkata,Gardening Tools,Ergonomic Hand Trowel,2,180,70,41,Shadowfax,7,Delivered
GLM-18296,2026-02-19,Hyderabad,Organic Fertilizers,Vermicompost 5kg,1,400,150,133,Bluedart,3,Delivered
GLM-18297,2026-03-19,Pune,Gardening Tools,Ergonomic Hand Trowel,1,180,70,68,Shadowfax,4,Delivered
GLM-18298,2026-03-18,Kolkata,Live Plants,Money Plant,1,250,80,73,Delhivery,4,Delivered
GLM-18299,2026-05-28,Kochi,Gardening Tools,Premium Pruning Shears,1,650,260,77,Shadowfax,6,Delivered
GLM-18300,2026-04-09,Pune,Live Plants,Bonsai Tree,1,1200,450,40,Shadowfax,8,Delivered
GLM-18301,2026-05-31,Pune,Organic Fertilizers,Neem Cake Powder 2kg,1,250,90,147,Bluedart,1,Delivered
GLM-18302,2026-02-10,Bengaluru,Gardening Tools,Watering Can 5L,1,350,140,62,Bluedart,1,Delivered
GLM-18303,2026-02-07,Mumbai,Planters & Pots,Ceramic Mandala Pot,1,800,320,129,Bluedart,1,Delivered
GLM-18304,2026-04-24,Pune,Organic Fertilizers,Liquid Seaweed Extract,1,300,110,162,Delhivery,5,Delivered
GLM-18305,2026-02-11,Chennai,Planters & Pots,Terracotta Clay Pot Set,2,500,200,96,Bluedart,3,Delivered
GLM-18306,2026-04-10,Kolkata,Organic Fertilizers,Liquid Seaweed Extract,1,300,110,175,Shadowfax,8,Delivered
GLM-18307,2026-05-17,Hyderabad,Live Plants,Money Plant,1,250,80,41,Delhivery,3,Delivered
GLM-18308,2026-05-21,Chennai,Planters & Pots,Self-Watering Plastic Pot,1,220,90,111,Delhivery,5,Delivered
GLM-18309,2026-05-21,Kolkata,Live Plants,Bonsai Tree,4,1200,450,48,Shadowfax,6,Returned
GLM-18310,2026-05-07,Bengaluru,Gardening Tools,Ergonomic Hand Trowel,1,180,70,43,Shadowfax,5,Delivered
GLM-18311,2026-03-24,Pune,Planters & Pots,Self-Watering Plastic Pot,2,220,90,126,Shadowfax,8,Delivered
GLM-18312,2026-04-21,Hyderabad,Organic Fertilizers,Neem Cake Powder 2kg,3,250,90,126,Bluedart,3,Delivered
GLM-18313,2026-05-19,Kolkata,Planters & Pots,Terracotta Clay Pot Set,1,500,200,126,Bluedart,1,Delivered
GLM-18314,2026-03-10,Hyderabad,Live Plants,Bonsai Tree,1,1200,450,46,Shadowfax,4,Delivered
GLM-18315,2026-02-08,Kolkata,Live Plants,Money Plant,1,250,80,66,Delhivery,5,Delivered
GLM-18316,2026-02-08,Kolkata,Organic Fertilizers,Neem Cake Powder 2kg,3,250,90,172,Delhivery,5,Delivered
GLM-18317,2026-05-26,Kochi,Planters & Pots,Terracotta Clay Pot Set,1,500,200,104,Delhivery,2,Delivered
GLM-18318,2026-02-09,Chennai,Organic Fertilizers,Neem Cake Powder 2kg,1,250,90,160,Shadowfax,6,Delivered
GLM-18319,2026-04-24,Chennai,Planters & Pots,Terracotta Clay Pot Set,2,500,200,90,Shadowfax,4,Delivered
GLM-18320,2026-01-10,Chennai,Planters & Pots,Terracotta Clay Pot Set,1,500,200,132,Delhivery,3,Delivered
GLM-18321,2026-03-06,Bengaluru,Planters & Pots,Self-Watering Plastic Pot,1,220,90,119,Shadowfax,8,Delivered
GLM-18322,2026-02-10,Kolkata,Live Plants,Money Plant,1,250,80,79,Delhivery,3,Delivered
GLM-18323,2026-02-15,Hyderabad,Organic Fertilizers,Vermicompost 5kg,1,400,150,129,Delhivery,3,Delivered
GLM-18324,2026-05-20,Bengaluru,Live Plants,Money Plant,1,250,80,44,Delhivery,3,Delivered
GLM-18325,2026-02-01,Kochi,Organic Fertilizers,Liquid Seaweed Extract,1,300,110,132,Shadowfax,6,Delivered
GLM-18326,2026-03-12,Chennai,Planters & Pots,Self-Watering Plastic Pot,1,220,90,103,Bluedart,3,Delivered
GLM-18327,2026-05-10,Hyderabad,Live Plants,Succulent Trio,1,450,150,56,Shadowfax,7,Returned
GLM-18328,2026-01-24,Pune,Live Plants,Money Plant,1,250,80,46,Bluedart,3,Delivered
GLM-18329,2026-05-26,Chennai,Live Plants,Money Plant,3,250,80,41,Bluedart,1,Delivered
GLM-18330,2026-04-04,Pune,Organic Fertilizers,Vermicompost 5kg,3,400,150,151,Bluedart,2,Delivered
GLM-18331,2026-02-22,Pune,Gardening Tools,Watering Can 5L,1,350,140,77,Delhivery,3,Delivered
GLM-18332,2026-05-16,Chennai,Live Plants,Succulent Trio,3,450,150,79,Shadowfax,4,Delivered
GLM-18333,2026-03-27,Mumbai,Gardening Tools,Ergonomic Hand Trowel,1,180,70,51,Delhivery,5,Delivered
GLM-18334,2026-04-29,Pune,Live Plants,Bonsai Tree,1,1200,450,57,Delhivery,4,Delivered
GLM-18335,2026-05-15,Kolkata,Live Plants,Succulent Trio,2,450,150,74,Shadowfax,4,Delivered
GLM-18336,2026-01-28,Delhi NCR,Gardening Tools,Watering Can 5L,1,350,140,69,Delhivery,3,Delivered
GLM-18337,2026-05-06,Pune,Live Plants,Succulent Trio,2,450,150,40,Bluedart,1,Delivered
GLM-18338,2026-02-20,Kolkata,Planters & Pots,Ceramic Mandala Pot,3,800,320,96,Shadowfax,4,Delivered
GLM-18339,2026-05-07,Kolkata,Live Plants,Succulent Trio,1,450,150,41,Shadowfax,7,Delivered
GLM-18340,2026-05-10,Bengaluru,Organic Fertilizers,Neem Cake Powder 2kg,2,250,90,175,Bluedart,2,Delivered
GLM-18341,2026-02-16,Chennai,Gardening Tools,Ergonomic Hand Trowel,1,180,70,49,Bluedart,3,Delivered
GLM-18342,2026-02-02,Delhi NCR,Live Plants,Bonsai Tree,1,1200,450,79,Shadowfax,8,Delivered
GLM-18343,2026-01-18,Kochi,Planters & Pots,Ceramic Mandala Pot,2,800,320,95,Bluedart,3,Delivered
GLM-18344,2026-05-29,Chennai,Planters & Pots,Ceramic Mandala Pot,2,800,320,137,Bluedart,2,Delivered
GLM-18345,2026-05-10,Hyderabad,Gardening Tools,Watering Can 5L,2,350,140,72,Shadowfax,7,Delivered
GLM-18346,2026-01-19,Bengaluru,Gardening Tools,Premium Pruning Shears,2,650,260,58,Delhivery,2,Delivered
GLM-18347,2026-05-08,Hyderabad,Organic Fertilizers,Liquid Seaweed Extract,2,300,110,124,Bluedart,1,Delivered
GLM-18348,2026-01-13,Kolkata,Organic Fertilizers,Neem Cake Powder 2kg,1,250,90,157,Delhivery,2,Delivered
GLM-18349,2026-01-07,Kolkata,Organic Fertilizers,Neem Cake Powder 2kg,1,250,90,166,Delhivery,4,Delivered
GLM-18350,2026-02-27,Kochi,Organic Fertilizers,Neem Cake Powder 2kg,2,250,90,175,Shadowfax,8,Delivered
GLM-18351,2026-05-21,Bengaluru,Organic Fertilizers,Neem Cake Powder 2kg,1,250,90,150,Bluedart,1,Delivered
GLM-18352,2026-02-11,Delhi NCR,Planters & Pots,Ceramic Mandala Pot,3,800,320,119,Shadowfax,7,Delivered
GLM-18353,2026-01-29,Kochi,Live Plants,Indoor Fern,2,350,120,46,Shadowfax,5,Delivered
GLM-18354,2026-05-07,Mumbai,Live Plants,Succulent Trio,1,450,150,60,Shadowfax,6,Delivered
GLM-18355,2026-04-27,Pune,Gardening Tools,Ergonomic Hand Trowel,1,180,70,80,Bluedart,3,Delivered
GLM-18356,2026-03-28,Kolkata,Planters & Pots,Ceramic Mandala Pot,1,800,320,111,Delhivery,4,Delivered
GLM-18357,2026-04-28,Kolkata,Gardening Tools,Premium Pruning Shears,1,650,260,79,Delhivery,3,Delivered
GLM-18358,2026-01-22,Mumbai,Live Plants,Money Plant,1,250,80,65,Delhivery,4,Delivered
GLM-18359,2026-04-05,Pune,Live Plants,Indoor Fern,1,350,120,65,Bluedart,1,Delivered
GLM-18360,2026-03-30,Delhi NCR,Organic Fertilizers,Vermicompost 5kg,1,400,150,130,Bluedart,1,Delivered
GLM-18361,2026-02-07,Hyderabad,Planters & Pots,Ceramic Mandala Pot,1,800,320,110,Shadowfax,6,Delivered
GLM-18362,2026-01-13,Mumbai,Organic Fertilizers,Neem Cake Powder 2kg,1,250,90,159,Delhivery,4,Delivered
GLM-18363,2026-03-02,Delhi NCR,Live Plants,Bonsai Tree,1,1200,450,68,Shadowfax,8,Delivered
GLM-18364,2026-03-24,Delhi NCR,Live Plants,Indoor Fern,1,350,120,64,Shadowfax,6,Delivered
GLM-18365,2026-03-20,Pune,Live Plants,Bonsai Tree,1,1200,450,48,Bluedart,3,Delivered
GLM-18366,2026-01-07,Kolkata,Planters & Pots,Self-Watering Plastic Pot,1,220,90,121,Shadowfax,5,Delivered
GLM-18367,2026-01-30,Kolkata,Planters & Pots,Ceramic Mandala Pot,1,800,320,127,Shadowfax,8,Delivered
GLM-18368,2026-05-28,Kolkata,Organic Fertilizers,Neem Cake Powder 2kg,1,250,90,121,Bluedart,3,Delivered
GLM-18369,2026-05-07,Hyderabad,Organic Fertilizers,Neem Cake Powder 2kg,1,250,90,123,Bluedart,1,Delivered
GLM-18370,2026-01-25,Kolkata,Planters & Pots,Terracotta Clay Pot Set,1,500,200,94,Delhivery,2,Delivered
GLM-18371,2026-04-18,Mumbai,Gardening Tools,Ergonomic Hand Trowel,1,180,70,78,Delhivery,4,Delivered
GLM-18372,2026-04-17,Bengaluru,Live Plants,Indoor Fern,1,350,120,73,Bluedart,3,Delivered
GLM-18373,2026-02-01,Kolkata,Live Plants,Succulent Trio,1,450,150,58,Delhivery,4,Delivered
GLM-18374,2026-01-10,Chennai,Live Plants,Indoor Fern,2,350,120,76,Bluedart,1,Delivered
GLM-18375,2026-02-22,Bengaluru,Gardening Tools,Premium Pruning Shears,1,650,260,75,Bluedart,3,Delivered
GLM-18376,2026-02-03,Kochi,Live Plants,Succulent Trio,1,450,150,75,Bluedart,3,Delivered
GLM-18377,2026-03-20,Pune,Organic Fertilizers,Vermicompost 5kg,1,400,150,138,Delhivery,3,Delivered
GLM-18378,2026-02-20,Kolkata,Planters & Pots,Self-Watering Plastic Pot,1,220,90,122,Delhivery,3,Delivered
GLM-18379,2026-01-25,Chennai,Gardening Tools,Ergonomic Hand Trowel,1,180,70,78,Bluedart,3,Delivered
GLM-18380,2026-04-02,Chennai,Planters & Pots,Terracotta Clay Pot Set,1,500,200,117,Shadowfax,5,Delivered
GLM-18381,2026-03-30,Hyderabad,Live Plants,Indoor Fern,2,350,120,57,Bluedart,2,Delivered
GLM-18382,2026-03-06,Pune,Organic Fertilizers,Liquid Seaweed Extract,1,300,110,131,Bluedart,3,Delivered
GLM-18383,2026-02-05,Delhi NCR,Live Plants,Indoor Fern,1,350,120,40,Shadowfax,7,Returned
GLM-18384,2026-02-28,Delhi NCR,Organic Fertilizers,Liquid Seaweed Extract,1,300,110,170,Shadowfax,8,Delivered
GLM-18385,2026-01-16,Delhi NCR,Planters & Pots,Ceramic Mandala Pot,1,800,320,138,Delhivery,3,Delivered
GLM-18386,2026-01-30,Bengaluru,Gardening Tools,Premium Pruning Shears,2,650,260,69,Delhivery,5,Delivered
GLM-18387,2026-03-28,Pune,Organic Fertilizers,Vermicompost 5kg,1,400,150,150,Bluedart,3,Delivered
GLM-18388,2026-02-22,Kochi,Gardening Tools,Premium Pruning Shears,1,650,260,70,Shadowfax,6,Delivered
GLM-18389,2026-02-11,Delhi NCR,Live Plants,Succulent Trio,2,450,150,68,Bluedart,2,Delivered
GLM-18390,2026-03-17,Delhi NCR,Organic Fertilizers,Liquid Seaweed Extract,3,300,110,176,Shadowfax,8,Delivered
GLM-18391,2026-01-23,Mumbai,Live Plants,Bonsai Tree,3,1200,450,48,Delhivery,4,Delivered
GLM-18392,2026-04-26,Chennai,Organic Fertilizers,Neem Cake Powder 2kg,2,250,90,178,Bluedart,2,Delivered
GLM-18393,2026-01-09,Delhi NCR,Organic Fertilizers,Vermicompost 5kg,2,400,150,180,Bluedart,3,Delivered
GLM-18394,2026-01-21,Mumbai,Planters & Pots,Self-Watering Plastic Pot,1,220,90,125,Delhivery,2,Delivered
GLM-18395,2026-03-01,Mumbai,Organic Fertilizers,Liquid Seaweed Extract,1,300,110,171,Delhivery,4,Delivered
GLM-18396,2026-03-04,Kochi,Gardening Tools,Ergonomic Hand Trowel,1,180,70,49,Shadowfax,8,Delivered
GLM-18397,2026-02-26,Mumbai,Live Plants,Bonsai Tree,1,1200,450,62,Bluedart,3,Delivered
GLM-18398,2026-03-11,Bengaluru,Gardening Tools,Ergonomic Hand Trowel,2,180,70,54,Delhivery,5,Delivered
GLM-18399,2026-05-23,Mumbai,Planters & Pots,Ceramic Mandala Pot,1,800,320,91,Delhivery,5,Delivered
GLM-18400,2026-05-02,Delhi NCR,Organic Fertilizers,Vermicompost 5kg,1,400,150,135,Bluedart,1,Delivered
GLM-18401,2026-04-12,Delhi NCR,Organic Fertilizers,Vermicompost 5kg,1,400,150,179,Delhivery,5,Delivered
GLM-18402,2026-01-13,Kolkata,Organic Fertilizers,Neem Cake Powder 2kg,3,250,90,154,Shadowfax,5,Delivered
GLM-18403,2026-04-04,Chennai,Organic Fertilizers,Liquid Seaweed Extract,1,300,110,134,Shadowfax,7,Delivered
GLM-18404,2026-04-02,Kochi,Organic Fertilizers,Liquid Seaweed Extract,1,300,110,131,Shadowfax,8,Delivered
GLM-18405,2026-02-04,Hyderabad,Organic Fertilizers,Liquid Seaweed Extract,1,300,110,175,Bluedart,3,Delivered
GLM-18406,2026-02-21,Hyderabad,Organic Fertilizers,Neem Cake Powder 2kg,2,250,90,176,Shadowfax,5,Delivered
GLM-18407,2026-03-20,Hyderabad,Gardening Tools,Watering Can 5L,1,350,140,63,Delhivery,2,Delivered
GLM-18408,2026-03-20,Chennai,Planters & Pots,Ceramic Mandala Pot,1,800,320,140,Bluedart,3,Delivered
GLM-18409,2026-02-13,Kochi,Planters & Pots,Terracotta Clay Pot Set,1,500,200,91,Delhivery,5,Delivered
GLM-18410,2026-05-06,Pune,Gardening Tools,Ergonomic Hand Trowel,1,180,70,41,Shadowfax,7,Delivered
GLM-18411,2026-04-29,Mumbai,Planters & Pots,Self-Watering Plastic Pot,1,220,90,101,Delhivery,4,Delivered
GLM-18412,2026-04-20,Hyderabad,Planters & Pots,Ceramic Mandala Pot,1,800,320,133,Bluedart,2,Delivered
GLM-18413,2026-03-17,Delhi NCR,Live Plants,Indoor Fern,1,350,120,71,Delhivery,5,Delivered
GLM-18414,2026-05-27,Kochi,Planters & Pots,Terracotta Clay Pot Set,1,500,200,104,Bluedart,3,Delivered
GLM-18415,2026-03-17,Hyderabad,Planters & Pots,Terracotta Clay Pot Set,2,500,200,135,Delhivery,3,Delivered
GLM-18416,2026-05-26,Kochi,Planters & Pots,Self-Watering Plastic Pot,1,220,90,90,Shadowfax,7,Delivered
GLM-18417,2026-03-08,Chennai,Planters & Pots,Terracotta Clay Pot Set,2,500,200,129,Delhivery,4,Delivered
GLM-18418,2026-03-31,Bengaluru,Planters & Pots,Self-Watering Plastic Pot,1,220,90,128,Delhivery,2,Delivered
GLM-18419,2026-02-01,Mumbai,Gardening Tools,Watering Can 5L,1,350,140,49,Delhivery,3,Delivered
GLM-18420,2026-04-27,Mumbai,Organic Fertilizers,Neem Cake Powder 2kg,1,250,90,165,Shadowfax,8,Delivered
GLM-18421,2026-03-10,Kochi,Planters & Pots,Terracotta Clay Pot Set,3,500,200,127,Bluedart,1,Delivered
GLM-18422,2026-03-28,Bengaluru,Organic Fertilizers,Liquid Seaweed Extract,3,300,110,130,Shadowfax,7,Delivered
GLM-18423,2026-04-09,Pune,Live Plants,Succulent Trio,3,450,150,42,Bluedart,2,Delivered
GLM-18424,2026-02-19,Kolkata,Gardening Tools,Premium Pruning Shears,1,650,260,44,Bluedart,1,Delivered
GLM-18425,2026-01-19,Bengaluru,Planters & Pots,Terracotta Clay Pot Set,3,500,200,101,Bluedart,2,Delivered
GLM-18426,2026-03-02,Kolkata,Gardening Tools,Ergonomic Hand Trowel,1,180,70,58,Bluedart,2,Delivered
GLM-18427,2026-05-30,Kolkata,Organic Fertilizers,Liquid Seaweed Extract,2,300,110,124,Bluedart,1,Delivered
GLM-18428,2026-01-16,Chennai,Organic Fertilizers,Vermicompost 5kg,1,400,150,147,Bluedart,3,Delivered
GLM-18429,2026-04-16,Kolkata,Planters & Pots,Self-Watering Plastic Pot,2,220,90,114,Shadowfax,8,Delivered
GLM-18430,2026-03-16,Chennai,Organic Fertilizers,Vermicompost 5kg,1,400,150,122,Delhivery,3,Delivered
GLM-18431,2026-04-23,Hyderabad,Planters & Pots,Terracotta Clay Pot Set,1,500,200,118,Bluedart,1,Delivered
GLM-18432,2026-04-28,Pune,Gardening Tools,Premium Pruning Shears,1,650,260,59,Delhivery,4,Delivered
GLM-18433,2026-01-24,Delhi NCR,Planters & Pots,Terracotta Clay Pot Set,1,500,200,101,Shadowfax,8,Delivered
GLM-18434,2026-04-28,Delhi NCR,Live Plants,Indoor Fern,1,350,120,79,Delhivery,2,Delivered
GLM-18435,2026-05-16,Kolkata,Gardening Tools,Ergonomic Hand Trowel,1,180,70,43,Shadowfax,7,Delivered
GLM-18436,2026-01-03,Hyderabad,Planters & Pots,Terracotta Clay Pot Set,1,500,200,96,Delhivery,2,Delivered
GLM-18437,2026-02-03,Bengaluru,Planters & Pots,Ceramic Mandala Pot,1,800,320,124,Bluedart,1,Delivered
GLM-18438,2026-04-18,Mumbai,Live Plants,Bonsai Tree,1,1200,450,52,Bluedart,1,Delivered
GLM-18439,2026-03-29,Delhi NCR,Planters & Pots,Self-Watering Plastic Pot,1,220,90,92,Shadowfax,6,Delivered
GLM-18440,2026-05-11,Kochi,Organic Fertilizers,Liquid Seaweed Extract,3,300,110,144,Delhivery,2,Delivered
GLM-18441,2026-02-05,Hyderabad,Live Plants,Succulent Trio,1,450,150,63,Delhivery,5,Delivered
GLM-18442,2026-05-07,Delhi NCR,Organic Fertilizers,Vermicompost 5kg,1,400,150,140,Bluedart,3,Delivered
GLM-18443,2026-05-04,Kochi,Gardening Tools,Premium Pruning Shears,1,650,260,48,Bluedart,1,Delivered
GLM-18444,2026-03-10,Mumbai,Gardening Tools,Premium Pruning Shears,1,650,260,74,Shadowfax,7,Delivered
GLM-18445,2026-05-30,Delhi NCR,Planters & Pots,Self-Watering Plastic Pot,1,220,90,120,Shadowfax,6,Delivered
GLM-18446,2026-05-26,Kochi,Planters & Pots,Self-Watering Plastic Pot,1,220,90,129,Shadowfax,8,Delivered
GLM-18447,2026-04-03,Kochi,Live Plants,Succulent Trio,2,450,150,49,Shadowfax,7,Delivered
GLM-18448,2026-01-31,Kochi,Organic Fertilizers,Liquid Seaweed Extract,1,300,110,172,Delhivery,5,Delivered
GLM-18449,2026-04-07,Hyderabad,Live Plants,Bonsai Tree,1,1200,450,58,Bluedart,3,Delivered
GLM-18450,2026-02-05,Kochi,Gardening Tools,Premium Pruning Shears,2,650,260,43,Bluedart,1,Delivered
GLM-18451,2026-04-04,Pune,Gardening Tools,Watering Can 5L,2,350,140,73,Delhivery,5,Delivered
GLM-18452,2026-01-06,Pune,Gardening Tools,Premium Pruning Shears,1,650,260,55,Bluedart,3,Delivered
GLM-18453,2026-05-18,Delhi NCR,Planters & Pots,Terracotta Clay Pot Set,4,500,200,119,Bluedart,2,Delivered
GLM-18454,2026-01-10,Kochi,Organic Fertilizers,Neem Cake Powder 2kg,4,250,90,150,Shadowfax,4,Delivered
GLM-18455,2026-02-12,Kochi,Live Plants,Bonsai Tree,1,1200,450,43,Shadowfax,8,Delivered
GLM-18456,2026-03-25,Kochi,Live Plants,Money Plant,1,250,80,55,Shadowfax,5,Delivered
GLM-18457,2026-02-05,Pune,Planters & Pots,Terracotta Clay Pot Set,1,500,200,133,Bluedart,2,Delivered
